Minutes Played,Goals,Assists,Passes,Key Passes,Big Chances Created,Shots,Shots on Target,Yellow Card,Red Card,Match Rating
45,0,0,31,0,0,0,0,0,0,6.4
45,0,0,30,0,0,1,0,0,0,6.4
45,0,0,29,0,0,0,0,1,0,6.6
45,1,0,29,1,0,1,1,0,0,7.6
45,0,0,29,1,0,0,0,0,0,6.9
45,0,0,29,0,0,1,1,0,0,6.9
45,0,0,29,1,0,0,0,0,0,6.8
45,0,0,29,0,0,2,0,0,0,6.6
45,0,0,29,1,0,0,0,0,0,6.5
45,0,0,29,0,0,0,0,0,0,6.5
45,0,0,29,1,0,0,0,0,0,6.4
45,0,0,28,2,0,1,0,0,0,7
45,0,0,28,0,0,1,1,0,0,7
45,0,0,28,0,0,0,0,0,0,6.9
45,0,0,28,0,0,0,0,0,0,6.8
45,0,0,28,3,0,0,0,0,0,6.8
45,0,0,28,0,0,0,0,0,0,6.7
45,0,0,28,0,0,0,0,0,0,6.7
45,0,0,28,2,0,1,0,0,0,6.7
45,0,0,28,0,0,0,0,0,0,6.4
45,0,0,27,0,0,0,0,0,0,6.9
45,0,0,27,0,0,0,0,0,0,6.7
45,0,0,27,2,0,0,0,0,0,6.7
45,0,0,27,0,0,0,0,0,0,6.3
45,0,0,26,0,0,1,0,1,0,6.9
45,0,0,26,0,0,0,0,1,0,5.7
45,0,1,26,2,0,2,1,0,0,7.1
45,0,0,26,1,1,3,1,0,0,6.8
45,0,0,26,0,0,0,0,0,0,5.9
45,0,0,26,0,0,0,0,0,0,5.1
45,0,0,25,0,0,1,0,2,1,6
45,0,0,25,2,0,0,0,1,0,6.5
45,0,0,25,2,0,2,0,0,0,7.3
45,0,0,25,0,0,0,0,0,0,7.2
45,0,1,25,2,1,0,0,0,0,7.1
45,0,0,25,0,0,0,0,0,0,7.1
45,0,0,25,1,0,2,1,0,0,7
45,0,0,25,0,0,0,0,0,0,6.8
45,0,0,25,0,0,2,1,0,0,6.7
45,0,0,25,0,0,0,0,0,0,6.6
45,0,0,25,0,0,0,0,0,0,6.5
45,0,0,24,0,0,1,0,1,0,7
45,0,0,24,0,0,1,0,0,0,7
45,0,0,24,0,0,0,0,0,0,7
45,0,0,24,1,1,0,0,0,0,7
45,0,0,24,3,0,0,0,0,0,7
45,0,0,24,0,0,0,0,0,0,6.7
45,0,0,24,1,0,0,0,0,0,6.5
45,0,0,24,1,1,1,0,0,0,5.9
45,0,0,23,1,0,2,0,1,0,6.7
45,0,0,23,0,0,0,0,1,0,6.6
45,0,0,23,0,0,0,0,1,0,6.6
45,0,0,23,2,1,1,0,0,0,7.5
45,0,0,23,1,0,2,0,0,0,7
45,0,0,23,1,0,1,0,0,0,6.7
45,0,0,23,0,0,0,0,0,0,6.4
45,0,0,22,2,1,3,0,0,0,7.1
45,0,0,22,0,0,0,0,0,0,6.5
45,0,0,22,1,0,1,0,0,0,6.4
45,0,0,22,1,0,2,0,0,0,6.4
45,0,0,22,1,0,0,0,0,0,6.2
45,0,0,21,0,0,0,0,1,0,6.6
45,1,0,21,2,1,3,1,0,0,7.8
45,1,0,21,0,0,2,2,0,0,7.6
45,0,0,21,0,0,0,0,0,0,7
45,0,0,21,1,0,0,0,0,0,6.9
45,0,0,21,0,0,0,0,0,0,6.5
45,0,0,21,0,0,1,0,0,0,6.4
45,0,0,21,0,0,0,0,0,0,6.3
45,0,0,20,2,0,0,0,1,0,7.3
45,0,0,20,0,0,0,0,1,0,6.7
45,0,0,20,0,0,0,0,1,0,6.7
45,0,0,20,0,0,1,1,1,0,6.4
45,0,0,20,0,0,1,0,1,0,6.3
45,0,0,20,0,0,0,0,1,0,6.2
45,0,0,20,2,1,0,0,0,0,7.3
45,0,0,20,2,0,1,1,0,0,7.2
45,0,0,20,3,0,4,2,0,0,7.2
45,0,1,20,1,1,0,0,0,0,7.1
45,0,0,20,0,0,1,0,0,0,7
45,0,0,20,1,0,1,1,0,0,6.9
45,0,0,20,1,0,1,0,0,0,6.7
45,0,0,20,3,1,0,0,0,0,6.7
45,0,0,20,0,0,0,0,0,0,6.3
45,0,0,20,0,0,1,0,0,0,6.3
45,0,0,20,0,0,0,0,0,0,5.9
45,0,0,19,0,0,1,0,1,0,6.6
45,0,0,19,0,0,2,0,0,0,7.1
45,0,0,19,3,1,1,0,0,0,7
45,0,0,19,0,0,0,0,0,0,6.4
45,0,0,19,0,0,0,0,0,0,6.3
45,0,0,19,0,0,0,0,0,0,6
45,0,1,18,3,2,3,1,0,0,7.9
45,0,0,18,0,0,0,0,0,0,6.8
45,0,0,18,1,0,0,0,0,0,6.8
45,0,0,18,1,0,0,0,0,0,6.5
45,0,0,18,0,0,0,0,0,0,6.3
45,0,0,18,1,0,0,0,0,0,6.2
45,0,0,17,0,0,2,0,1,0,6.6
45,0,0,17,0,0,0,0,1,0,6.4
45,0,2,17,2,1,0,0,0,0,7.6
45,0,0,17,1,0,0,0,0,0,7.2
45,0,0,17,0,0,0,0,0,0,7
45,0,0,17,0,0,0,0,0,0,6.8
45,0,0,17,0,0,0,0,0,0,6.7
45,0,1,17,1,0,0,0,0,0,6.6
45,0,0,17,0,0,1,0,0,0,6.6
45,0,0,17,0,0,0,0,0,0,6.6
45,0,0,17,1,0,0,0,0,0,6.4
45,0,0,17,0,0,0,0,0,0,6.1
45,0,0,17,0,0,1,1,0,0,6
45,0,0,17,0,0,1,0,0,0,5.6
45,0,0,16,0,0,1,1,1,0,6.8
45,0,0,16,0,0,0,0,1,0,6.5
45,0,0,16,0,0,0,0,1,0,6.4
45,1,1,16,1,1,3,1,0,0,8.6
45,1,0,16,0,0,2,2,0,0,7.5
45,1,0,16,1,0,2,1,0,0,7.4
45,0,0,16,0,0,1,0,0,0,6.7
45,0,0,16,1,0,1,0,0,0,6.7
45,0,0,15,0,0,1,1,1,0,6.5
45,0,0,15,0,0,2,1,0,0,7.6
45,0,0,15,1,0,0,0,0,0,7.1
45,0,0,15,0,0,8,2,0,0,6.9
45,0,0,15,0,0,0,0,0,0,6.8
45,0,0,15,0,0,0,0,0,0,6.7
45,0,0,15,0,0,0,0,0,0,6.6
45,0,0,15,1,0,0,0,0,0,6.5
45,0,0,15,0,0,0,0,0,0,6.4
45,0,0,15,1,0,0,0,0,0,6.4
45,0,0,15,0,0,0,0,0,0,6.3
45,0,0,15,0,0,1,0,0,0,6.2
45,0,0,15,1,0,0,0,0,0,6.1
45,0,0,15,0,0,0,0,0,0,6.6
45,0,0,14,0,0,1,0,1,0,6.5
45,0,0,14,0,0,0,0,1,0,6.5
45,0,0,14,0,0,1,0,1,0,6.4
45,0,0,14,1,0,2,0,1,0,6.4
45,1,0,14,1,1,1,1,0,0,7.9
45,0,0,14,0,0,1,1,0,0,7
45,0,0,14,0,0,1,0,0,0,6.8
45,0,0,14,0,0,0,0,0,0,6.7
45,0,0,14,0,0,0,0,0,0,6.6
45,0,0,14,0,0,3,1,0,0,6.6
45,0,0,14,0,0,1,0,0,0,6.4
45,0,0,14,0,0,0,0,0,0,6.4
45,0,0,14,0,0,0,0,0,0,6.4
45,0,0,14,0,0,1,0,0,0,6.4
45,0,0,14,1,0,0,0,0,0,6.4
45,0,0,14,0,0,0,0,0,0,6.2
45,0,0,14,0,0,0,0,0,0,5.9
45,0,0,14,0,0,0,0,0,0,5.8
45,0,0,13,0,0,0,0,1,0,6.8
45,0,0,13,0,0,2,0,1,0,6.4
45,0,0,13,0,0,0,0,1,0,6.2
45,1,0,13,2,0,2,2,0,0,7.8
45,1,1,13,1,0,2,2,0,0,7.6
45,0,0,13,0,0,1,0,0,0,7
45,0,0,13,0,0,2,1,0,0,6.8
45,0,0,13,0,0,0,0,0,0,6.7
45,0,0,13,0,0,1,1,0,0,6.5
45,0,0,13,0,0,0,0,0,0,6.4
45,0,0,12,1,0,1,0,1,0,6.3
45,0,1,12,2,1,1,0,0,0,7.4
45,0,0,12,3,0,0,0,0,0,7.4
45,1,0,12,0,0,2,1,0,0,7.2
45,1,0,12,0,0,1,1,0,0,7.2
45,0,0,12,2,1,2,1,0,0,6.9
45,0,0,12,0,0,1,1,0,0,6.9
45,0,0,12,0,0,2,0,0,0,6.8
45,0,0,12,0,0,0,0,0,0,6.7
45,0,1,12,1,0,0,0,0,0,6.6
45,0,0,12,1,0,0,0,0,0,6.6
45,0,0,12,0,0,0,0,0,0,6.5
45,0,0,12,0,0,0,0,0,0,6.5
45,0,0,12,0,0,0,0,0,0,6.4
45,0,0,12,0,0,1,0,0,0,5.9
45,0,1,11,2,0,3,1,0,0,7.5
45,1,0,11,0,0,2,2,0,0,7.2
45,0,1,11,1,1,1,0,0,0,7.1
45,0,0,11,0,0,0,0,0,0,6.8
45,0,0,11,1,0,0,0,0,0,6.8
45,0,0,11,0,0,0,0,0,0,6.6
45,0,0,11,0,0,1,0,0,0,6.6
45,0,0,11,0,0,3,0,0,0,6.5
45,0,0,11,0,0,0,0,0,0,6.4
45,0,0,11,0,0,0,0,0,0,6.2
45,0,0,10,1,0,1,1,1,0,6.9
45,0,0,10,0,0,0,0,1,0,6.1
45,1,0,10,1,1,6,1,0,0,7.5
45,1,0,10,0,0,1,1,0,0,7.2
45,0,0,10,3,0,1,0,0,0,6.8
45,0,0,10,0,0,1,0,0,0,6.6
45,0,0,10,1,0,0,0,0,0,6.6
45,0,0,10,0,0,0,0,0,0,6.6
45,0,0,10,0,0,0,0,0,0,6.5
45,0,0,10,0,0,0,0,0,0,6.3
45,0,0,10,0,0,0,0,0,0,6.2
45,0,0,10,0,0,0,0,0,0,6.1
45,0,0,10,0,0,0,0,0,0,5.7
45,0,1,9,2,2,1,1,0,0,7.9
45,0,0,9,4,1,3,1,0,0,7.4
45,0,1,9,3,1,0,0,0,0,7.3
45,0,1,9,1,0,0,0,0,0,7.1
45,0,0,9,1,0,1,0,0,0,6.9
45,0,1,9,2,0,0,0,0,0,6.9
45,0,0,9,0,0,1,0,0,0,6.8
45,0,0,9,0,0,1,0,0,0,6.8
45,0,0,9,0,0,0,0,0,0,6.3
45,0,0,9,1,0,1,0,0,0,6.3
45,0,0,9,1,0,1,0,0,0,6.3
45,0,0,9,0,0,0,0,0,0,6.1
45,1,0,8,0,0,2,1,0,0,7.1
45,0,0,8,0,0,0,0,0,0,7
45,0,0,8,1,0,1,0,0,0,6.9
45,0,0,8,1,0,1,0,0,0,6.8
45,0,0,8,0,0,0,0,0,0,6.7
45,0,0,8,0,0,0,0,0,0,6.7
45,0,0,8,0,0,0,0,0,0,6.2
45,0,0,8,0,0,0,0,0,0,6
45,0,0,7,0,0,0,0,1,0,6.6
45,1,0,7,0,0,1,1,0,0,7.2
45,0,0,7,1,0,0,0,0,0,6.9
45,0,0,7,0,0,1,0,0,0,6.6
45,0,0,7,0,0,0,0,0,0,6.6
45,0,0,7,0,0,0,0,0,0,6.4
45,0,0,6,1,0,3,3,0,0,6.9
45,0,0,6,0,0,0,0,0,0,6.6
45,0,0,6,0,0,0,0,0,0,6.5
45,0,0,6,0,0,1,1,0,0,6.5
45,0,0,6,0,0,0,0,0,0,6.4
45,0,0,6,1,0,2,0,0,0,6.4
45,0,0,6,0,0,1,0,0,0,6.1
45,0,0,6,0,0,0,0,0,0,6.1
45,0,0,5,0,0,3,1,1,0,6.6
45,0,0,5,1,0,0,0,1,0,6.5
45,0,0,5,0,0,1,0,1,0,6.2
45,1,0,5,1,1,2,2,0,0,7.3
45,0,0,5,1,0,0,0,0,0,6.9
45,0,0,5,0,0,0,0,0,0,6.8
45,0,0,5,1,0,2,0,0,0,6.8
45,0,0,5,0,0,0,0,0,0,6.8
45,0,0,5,0,0,0,0,0,0,6.7
45,0,0,5,0,0,1,0,0,0,6.7
45,0,0,5,0,0,1,1,0,0,6.7
45,0,0,5,1,0,3,1,0,0,6.6
45,0,0,5,0,0,1,0,0,0,6.6
45,0,0,5,0,0,0,0,0,0,6.3
45,0,0,5,0,0,0,0,0,0,6.2
45,0,0,5,0,0,0,0,0,0,6.2
45,0,0,5,0,0,0,0,0,0,6.1
45,0,0,5,0,0,0,0,0,0,5.7
45,1,1,4,1,1,1,1,1,0,8.2
45,0,0,4,0,0,1,0,1,0,6.5
45,1,0,4,1,0,1,1,0,0,7.3
45,0,0,4,0,0,0,0,0,0,7
45,0,0,4,0,0,0,0,0,0,6.7
45,0,0,4,0,0,0,0,0,0,6.3
45,1,0,3,0,0,3,2,0,0,7
45,0,0,3,0,0,0,0,0,0,6.7
45,0,0,3,0,0,1,0,0,0,6.6
45,0,0,3,0,0,1,1,0,0,6.5
45,0,0,3,0,0,0,0,0,0,6.2
45,0,0,3,0,0,0,0,0,0,6.1
45,0,0,2,0,0,0,0,0,0,6.4
45,0,0,0,0,0,0,0,0,0,6.2
45,0,0,0,0,0,0,0,0,0,6.2
44,0,0,16,1,1,1,0,0,0,6.5
44,0,0,8,0,0,0,0,2,1,5.8
44,0,1,7,1,0,1,0,0,0,6.9
43,0,0,26,0,0,0,0,0,0,6.7
42,0,0,18,0,0,0,0,0,0,6.5
42,0,0,14,0,0,3,1,0,0,7.2
42,0,0,13,0,0,0,0,2,1,5.6
42,0,0,8,1,0,2,2,0,0,7.2
42,0,0,1,1,0,2,2,1,1,6
41,0,0,16,0,0,0,0,0,0,6.3
41,0,0,14,0,0,0,0,0,0,6.8
41,0,0,10,1,0,3,1,0,1,6.4
41,0,0,9,0,0,0,0,0,0,5.6
40,0,0,23,0,0,0,0,2,1,5.3
40,1,0,21,2,0,1,1,0,0,7.4
40,0,0,20,0,0,0,0,0,0,7
40,0,0,17,1,1,3,0,0,0,7
40,0,0,10,2,0,1,0,0,0,6.6
40,1,0,8,0,0,2,1,0,0,7.1
40,0,0,4,0,0,0,0,0,0,6.2
39,0,1,34,2,1,0,0,1,0,7.1
39,0,0,24,0,0,0,0,0,0,6.3
39,0,0,16,0,0,0,0,0,0,6
39,1,0,15,0,0,2,1,0,0,7.4
39,0,0,7,0,0,1,0,0,0,6.7
38,0,0,21,0,0,0,0,0,0,6.4
38,1,0,16,4,1,6,3,0,0,8.1
38,0,0,13,0,0,1,1,0,0,6.8
38,1,0,12,0,0,2,1,1,0,7.1
38,1,0,10,1,0,1,1,0,0,7.2
38,0,0,9,0,0,2,1,0,0,6.9
37,0,0,13,0,0,1,0,0,0,6.4
37,2,0,11,0,0,3,2,1,0,8.1
37,0,0,9,0,0,0,0,0,0,6.5
37,0,1,8,1,1,2,0,0,0,7.1
37,0,0,7,0,0,0,0,0,0,6.6
37,0,0,7,0,0,0,0,0,0,6.4
37,0,0,5,1,0,0,0,1,0,6.3
37,0,0,5,0,0,0,0,0,0,6.5
36,0,0,27,0,0,0,0,0,0,6.9
36,0,0,17,0,0,2,1,1,0,6.6
36,0,0,16,1,0,0,0,0,0,6.6
36,0,1,13,1,1,0,0,0,0,6.9
36,0,0,6,0,0,1,1,1,0,6.5
35,1,1,30,3,1,2,1,0,0,8.8
35,0,0,22,0,0,0,0,0,0,6.7
35,0,0,18,1,0,1,0,0,0,6.6
35,0,1,17,2,0,1,1,0,0,7.4
35,1,1,11,2,1,2,1,1,0,8.3
35,1,0,5,0,0,1,1,0,0,7
35,0,1,3,1,1,0,0,1,0,7.1
34,0,0,28,2,0,2,1,0,0,7.3
34,1,0,18,1,0,2,1,0,0,7.6
34,0,0,18,0,0,0,0,0,0,6.4
34,0,0,15,2,1,2,1,0,0,7.3
34,0,0,15,1,0,1,0,0,0,7.1
34,0,1,14,1,1,0,0,0,0,7
34,0,0,11,0,0,0,0,1,0,6.7
34,0,0,10,1,0,0,0,0,0,6.8
34,0,0,9,0,0,0,0,1,0,6.5
34,0,0,7,1,0,2,1,0,0,6.9
34,0,1,6,0,0,0,0,0,0,7.2
34,0,0,1,0,0,0,0,0,0,6.5
34,0,0,1,0,0,0,0,0,0,6.3
33,0,0,33,3,1,0,0,1,0,7.1
33,0,0,27,1,0,0,0,1,0,6.7
33,0,0,21,0,0,0,0,0,0,7
33,0,0,16,0,0,0,0,0,0,7
33,0,0,13,0,0,0,0,0,0,6.9
33,1,0,9,0,0,2,1,0,0,7.2
33,0,0,8,1,0,1,1,0,0,7.1
33,0,0,7,0,0,0,0,1,0,6.5
33,0,0,7,1,1,0,0,0,0,6.6
33,0,0,7,0,0,0,0,0,0,6.4
33,0,0,6,0,0,1,0,0,0,6.6
33,0,0,6,0,0,0,0,0,0,6.2
33,0,0,6,0,0,0,0,0,0,6.4
33,0,0,5,0,0,0,0,1,0,6.1
33,0,0,4,0,0,0,0,0,0,6.7
33,0,0,4,0,0,1,1,0,0,6.4
33,0,0,0,0,0,0,0,0,0,6.2
32,0,0,28,1,1,2,0,0,0,7
32,0,0,22,0,0,0,0,1,0,6.3
32,0,1,22,2,0,1,0,0,0,7.5
32,0,0,19,0,0,1,0,1,0,6.8
32,0,0,18,0,0,0,0,0,0,6.6
32,0,0,17,0,0,0,0,0,0,6.4
32,0,0,16,2,0,1,0,0,0,6.8
32,0,0,15,0,0,0,0,1,0,6.3
32,0,0,15,0,0,1,0,1,0,6.1
32,0,0,14,2,1,2,0,0,0,7.6
32,0,0,13,0,0,0,0,0,0,6.4
32,0,0,12,1,0,1,0,0,0,6.7
32,0,0,11,0,0,0,0,0,0,6.8
32,0,0,11,0,0,1,1,0,0,6.6
32,0,0,10,1,0,1,1,1,0,7.2
32,0,0,10,0,0,0,0,0,0,6.7
32,0,0,10,0,0,0,0,0,0,6.6
32,0,0,10,0,0,0,0,0,0,6.5
32,0,0,9,0,0,0,0,0,0,6.7
32,0,0,9,0,0,0,0,0,0,6.4
32,0,0,7,1,0,1,1,0,0,7.3
32,0,0,7,0,0,0,0,0,0,6.7
32,0,0,7,0,0,0,0,0,0,6.2
32,1,0,6,1,0,3,2,0,0,7.8
32,0,0,6,0,0,0,0,0,0,6.6
32,0,0,5,0,0,2,0,0,0,6.9
32,0,0,5,0,0,2,1,0,0,6.8
32,0,0,4,1,0,0,0,0,0,6.6
32,0,0,4,0,0,0,0,0,0,6.5
32,0,0,3,0,0,1,0,0,0,6.3
32,0,0,2,0,0,0,0,0,0,6.8
32,0,0,2,0,0,0,0,0,0,6.6
31,0,0,39,0,0,0,0,0,0,7
31,0,0,33,0,0,0,0,0,0,6.6
31,0,0,30,0,0,0,0,0,0,7
31,0,0,27,0,0,0,0,0,0,6.7
31,0,0,26,1,0,0,0,0,0,7.1
31,0,0,22,2,1,0,0,0,0,7.2
31,0,0,20,0,0,0,0,0,0,6.8
31,1,1,19,1,1,1,1,0,0,8
31,1,0,19,0,0,1,1,0,0,7.6
31,0,0,19,4,0,1,0,0,0,7
31,0,0,18,2,1,2,2,0,0,7
31,1,0,14,2,1,3,1,0,0,7.4
31,0,0,13,0,0,0,0,0,0,6.7
31,0,0,12,0,0,1,0,0,0,6.7
31,0,0,12,0,0,1,0,0,0,6.4
31,0,0,11,0,0,4,0,0,0,6.4
31,0,1,10,1,0,0,0,1,0,6.7
31,0,0,10,0,0,1,1,0,0,6.7
31,0,0,9,0,0,1,1,0,0,6.8
31,0,0,9,0,0,0,0,0,0,6.7
31,1,0,8,0,0,1,1,0,0,7.4
31,0,0,8,0,0,0,0,0,0,7
31,0,0,8,0,0,3,0,0,0,6.5
31,0,0,8,0,0,0,0,0,0,6.3
31,0,0,7,1,1,1,0,0,0,7
31,0,0,7,0,0,2,1,0,0,6.7
31,1,0,6,1,1,2,1,1,0,7.5
31,0,0,6,0,0,0,0,0,0,6.8
31,0,0,5,1,1,0,0,0,0,7.2
31,0,0,5,0,0,0,0,0,0,6.3
31,1,0,3,0,0,2,1,0,0,7.2
31,0,0,3,0,0,0,0,0,0,6.6
31,0,0,3,0,0,0,0,0,0,6.5
31,0,0,3,0,0,0,0,0,0,6.5
31,1,0,2,0,0,2,1,0,0,7.3
31,0,0,2,0,0,1,0,0,0,6.3
30,0,1,37,1,0,0,0,0,0,6.9
30,1,0,34,1,0,1,1,0,0,7.5
30,0,0,24,2,1,2,0,0,0,7.8
30,0,0,24,0,0,2,0,0,0,7
30,0,0,24,1,0,1,0,0,0,7
30,0,1,22,3,2,1,0,0,0,7.6
30,0,0,21,1,1,0,0,0,0,7.2
30,0,0,18,0,0,0,0,0,0,6.6
30,0,0,17,0,0,0,0,0,0,7.3
30,0,0,17,0,0,0,0,0,0,6.7
30,1,0,16,0,0,1,1,0,0,7.4
30,0,1,16,1,0,2,0,0,0,7.2
30,0,0,16,1,0,0,0,0,0,6.4
30,0,1,15,2,1,1,1,0,0,7.2
30,0,1,15,0,0,0,0,0,0,6.9
30,0,0,13,4,0,0,0,0,0,7.1
30,0,0,13,0,0,2,0,0,0,6.8
30,0,0,12,0,0,1,0,0,0,6.7
30,1,0,9,0,0,3,2,0,0,7.7
30,1,0,8,0,0,3,2,0,0,7.2
30,2,0,7,1,0,3,3,0,0,8.4
30,0,0,7,0,0,0,0,0,0,7
30,0,0,7,0,0,0,0,0,0,6.6
30,0,0,7,0,0,0,0,0,0,6.6
30,0,0,7,0,0,0,0,0,0,6.3
30,0,0,5,0,0,0,0,0,0,6.4
30,0,0,4,0,0,3,0,0,0,7.2
30,0,0,4,1,0,1,0,0,0,6.6
30,0,0,2,0,0,1,0,1,0,6.4
30,0,0,2,0,0,1,1,1,0,6.2
29,0,0,39,0,0,0,0,0,0,7
29,0,0,36,2,0,0,0,0,0,7.2
29,0,0,32,0,0,0,0,0,0,6.7
29,0,0,29,0,0,0,0,0,0,6.9
29,0,1,24,1,1,0,0,0,0,7.6
29,0,0,24,0,0,0,0,0,0,7
29,0,0,22,1,0,0,0,0,0,7.1
29,0,0,21,2,2,5,2,0,0,7.7
29,0,0,19,0,0,1,0,0,0,7
29,0,0,18,1,0,2,1,0,0,7
29,0,1,17,1,0,1,0,0,0,6.6
29,0,0,16,0,0,0,0,0,1,5.3
29,0,0,16,0,0,0,0,0,0,6.3
29,0,0,15,0,0,0,0,0,0,6.8
29,0,0,15,0,0,0,0,0,0,6.4
29,0,0,14,1,0,2,0,0,0,7.2
29,0,0,14,0,0,0,0,0,0,6.9
29,0,1,14,0,0,0,0,0,0,6.8
29,0,0,13,0,0,1,1,0,0,6.9
29,0,0,13,0,0,1,0,0,0,6.9
29,0,0,12,1,0,1,0,0,0,6.8
29,0,0,12,0,0,0,0,0,0,6.6
29,0,0,12,0,0,1,1,0,0,6.4
29,0,0,11,0,0,1,1,0,0,6.9
29,0,0,11,0,0,1,0,0,0,6.7
29,0,0,11,0,0,1,0,0,0,6.4
29,0,0,10,1,0,0,0,0,0,7.2
29,0,0,10,0,0,1,0,0,0,6.7
29,0,0,10,0,0,0,0,0,0,6.5
29,0,1,9,2,0,2,0,0,0,6.7
29,1,0,8,0,0,1,1,0,0,7.2
29,1,0,8,0,0,3,2,0,0,7.2
29,0,0,7,0,0,0,0,0,0,7.1
29,0,1,7,1,1,2,1,0,0,6.8
29,0,0,6,1,0,0,0,0,0,6.8
29,0,0,6,0,0,0,0,0,0,6.4
29,1,0,5,0,0,2,2,0,0,7.5
29,0,0,5,1,0,1,0,0,0,6.4
29,0,0,5,0,0,0,0,0,0,6.3
29,1,0,4,1,0,1,1,0,0,7.7
29,0,0,4,0,0,5,1,0,0,7
29,1,0,3,0,0,1,1,0,0,7.1
29,0,0,3,0,0,3,2,0,0,6.6
29,0,0,3,0,0,0,0,0,0,6.5
29,0,0,3,0,0,0,0,0,0,6.4
29,0,0,2,0,0,0,0,1,0,6.4
29,0,0,2,1,0,0,0,0,0,6.5
29,0,0,2,0,0,0,0,0,0,6.5
29,0,0,2,0,0,0,0,0,0,6.4
29,0,0,2,0,0,0,0,0,0,6.3
29,0,0,1,0,0,1,0,0,1,4.9
28,0,0,37,0,0,0,0,0,0,6.5
28,1,0,35,2,1,2,1,0,0,8.1
28,0,0,35,1,0,0,0,0,0,6.8
28,0,0,28,1,0,3,1,0,0,7.5
28,0,2,25,6,1,0,0,0,0,8.2
28,0,0,25,0,0,0,0,0,0,6.5
28,0,0,24,0,0,0,0,0,0,6.4
28,0,0,20,0,0,0,0,0,0,6.6
28,0,0,19,1,0,0,0,0,0,6.7
28,0,0,19,0,0,0,0,0,0,6.4
28,1,0,18,1,0,2,1,0,0,7.4
28,0,0,18,0,0,0,0,0,0,7
28,0,0,17,0,0,0,0,0,0,6.4
28,0,0,15,2,0,1,0,0,0,6.9
28,0,0,15,0,0,1,0,0,0,6.6
28,0,0,14,0,0,2,1,0,0,7
28,0,0,14,1,0,1,0,0,0,6.9
28,0,0,14,1,0,0,0,0,0,7.1
28,0,0,14,1,0,1,0,0,0,7.2
28,0,1,13,1,1,0,0,0,0,7.5
28,1,0,13,1,1,2,2,0,0,7.4
28,0,0,13,0,0,0,0,0,0,6.5
28,0,1,12,1,1,0,0,0,0,6.9
28,0,0,12,0,0,0,0,0,0,6.8
28,0,0,12,1,1,1,0,0,0,6.8
28,0,0,12,0,0,0,0,0,0,6.5
28,0,1,12,3,0,2,1,0,0,7.3
28,0,0,11,0,0,0,0,1,0,6.8
28,0,1,11,1,1,0,0,0,0,6.9
28,0,0,11,0,0,0,0,0,0,6.5
28,0,0,10,0,0,0,0,0,1,5.4
28,0,0,10,2,0,0,0,0,0,6.7
28,0,0,9,0,0,0,0,1,0,6.6
28,0,1,9,2,1,0,0,0,0,7.1
28,1,0,9,0,0,2,1,0,0,7
28,0,0,9,1,0,4,0,0,0,6.9
28,0,0,9,0,0,0,0,0,0,6.4
28,0,0,9,0,0,2,1,0,0,6
28,0,0,9,1,0,3,1,0,0,6
28,0,0,8,0,0,2,1,0,0,6.3
28,1,0,7,0,0,1,1,0,0,7.3
28,0,0,7,0,0,0,0,0,0,7.2
28,0,0,6,1,0,1,0,1,0,7
28,0,0,6,1,0,3,1,1,0,6.9
28,1,0,6,0,0,1,1,0,0,7
28,0,0,5,0,0,0,0,1,0,6.5
28,0,0,5,0,0,0,0,1,0,5.8
28,0,0,5,0,0,0,0,0,0,6.5
28,0,0,5,0,0,0,0,0,0,6.4
28,0,0,5,1,0,1,1,0,0,6.3
28,0,0,4,0,0,0,0,0,0,6.5
28,1,0,3,0,0,1,1,0,0,6.9
28,0,0,3,0,0,0,0,0,0,6.4
28,0,0,2,0,0,2,1,0,0,6.4
27,0,0,38,1,0,0,0,1,0,6.8
27,0,0,36,0,0,2,1,0,0,7
27,0,0,32,1,0,3,1,0,0,7.2
27,0,0,32,0,0,0,0,0,0,6.8
27,0,0,31,3,0,0,0,0,0,7.1
27,0,0,31,2,0,1,0,0,0,6.9
27,0,0,27,2,0,2,1,0,0,7.7
27,0,0,24,0,0,0,0,2,1,5.3
27,0,0,23,0,0,0,0,0,0,6.7
27,0,0,22,1,0,0,0,1,0,6.9
27,0,0,22,1,0,1,0,0,0,7
27,0,0,21,0,0,0,0,0,0,6.9
27,1,0,19,0,0,2,1,0,0,7.1
27,0,0,18,0,0,1,1,0,0,6.9
27,0,1,17,1,0,3,0,0,0,7.3
27,0,0,16,0,0,0,0,0,0,6.4
27,0,0,14,2,0,1,0,0,0,7.2
27,0,0,14,3,0,0,0,0,0,7.2
27,0,0,14,1,1,1,0,0,0,7
27,0,0,14,0,0,2,1,0,0,6.9
27,0,0,14,0,0,0,0,0,0,6.5
27,0,0,13,0,0,0,0,1,0,6.6
27,0,0,13,1,1,1,0,0,0,7
27,0,0,13,3,1,0,0,0,0,7
27,1,2,12,3,1,1,1,0,0,8.7
27,0,0,12,0,0,0,0,0,0,6.3
27,2,0,11,2,1,5,3,1,0,8.7
27,0,0,11,0,0,0,0,1,0,6.3
27,0,0,11,0,0,0,0,0,0,6.7
27,0,0,11,0,0,0,0,0,0,6.5
27,0,0,11,0,0,0,0,0,0,6.3
27,0,0,10,1,0,1,0,0,0,7.2
27,1,0,10,0,0,2,2,0,0,7
27,0,0,10,1,0,0,0,0,0,6.9
